ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0
789,248,260685,0,0.16101020453828688,0.0543483320906225,0.24760641157627106,0.0,0.0
790,248,260935,0,0.14621422089500422,0.04932208804717858,0.24804005026817322,0.0,0.0
791,248,261185,0,0.20060290421493415,0.06776261736071788,0.4647551476955414,0.0,0.0
792,248,261435,0,0.26290570853720113,0.08900435627982652,0.9058796763420105,0.0,0.0
793,248,261685,0,0.26975119968788486,0.09125660985497938,0.9213614463806152,0.0,0.0
794,248,261935,0,0.13619204875194618,0.04592562121556951,0.24673590064048767,0.0,0.0
795,248,262185,0,0.06913700847685139,0.023285167719398987,0.24316826462745667,0.0,0.0
796,248,262435,0,0.06612637191300057,0.022270457151124343,0.24320916831493378,0.0,0.0
797,248,262685,0,0.16681375239918347,0.056307627470232546,0.6141166090965271,0.0,0.0
798,248,262935,0,0.1296534244383432,0.04369189746273238,0.9488769173622131,0.0,0.0
799,274,263211,0,0.180850598333863,0.0552735304615858,1.3059215545654297,0.0,0.0
800,269,263482,0,0.26394579701321436,0.08234621887571321,1.0079312324523926,0.0,0.0
801,276,263760,0,0.3502504463779627,0.10676605304352184,1.2657721042633057,0.0,0.0
802,281,264043,0,0.44797714890800105,0.13439660352154292,2.025791883468628,0.0,0.0
803,278,264323,0,0.25414987114707255,0.07667109548058126,1.4336555004119873,0.0,0.0
804,283,264608,0,0.41799911770493153,0.1244587481684996,1.829494595527649,0.0,0.0
805,452,265062,0,0.6513941969272581,0.12176085401585778,1.5224612951278687,0.0,0.0
806,248,265312,0,0.05218612454320926,0.017564362033989447,0.39628520607948303,0.0,0.0
807,248,265562,0,0.3929117898590657,0.1334712578994391,0.7938586473464966,0.0,0.0
808,281,265845,0,0.39090075339765806,0.11695536643368593,1.7921018600463867,0.0,0.0
809,248,266095,0,0.050533475140151086,0.017008783143483603,0.3388729393482208,0.0,0.0
810,248,266345,0,0.027161122837361152,0.009131737497227732,0.05621267110109329,0.0,0.0
811,526,266873,0,1.2298618584140928,0.1981824837663094,1.5205278396606445,0.0,0.0
812,648,267523,0,15.474138711814525,2.1699386727372323,7.04024600982666,0.0,0.0
813,248,267773,0,0.038347270009777196,0.012890839697173495,0.6460158824920654,0.0,0.0
814,1503,269278,0,94.42163369273334,6.380721680216882,22.668174743652344,0.0,0.0
815,362,269642,0,5.195877918851403,1.487232397109764,10.573953628540039,0.0,0.0
816,935,270579,0,99.16575403619927,12.306571182787648,28.263751983642578,0.0,0.0
817,248,270829,0,0.01640206204593741,0.005511618677583981,0.020314248278737068,0.0,0.0
818,248,271079,0,0.01506544249696801,0.005069074345761516,0.021003447473049164,0.0,0.0
819,248,271329,0,0.015106249757349585,0.005083913122161316,0.020291846245527267,0.0,0.0
820,248,271579,0,0.017721342447668535,0.0059633424001907355,0.020488139241933823,0.0,0.0
821,248,271829,0,0.01799331529529241,0.0060547773848098115,0.02253754623234272,0.0,0.0
822,600,272431,0,21.957024533255968,3.563418405242264,11.890186309814453,0.0,0.0
823,2603,275036,0,507.0648589735563,19.390026911996,40.42583084106445,0.0,0.0
824,377,275415,0,7.360830761732412,2.1484147269585705,12.018657684326172,0.0,0.0
825,1447,276864,0,155.00479590869082,11.18396344947493,37.98396301269531,0.0,0.0
826,332,277198,0,2.92482004606635,0.9478275521386126,8.505085945129395,0.0,0.0
827,1111,278311,0,232.6279693726603,20.134403802893935,30.752477645874023,0.0,0.0
828,248,278561,0,0.009190071223985196,0.003090737952715567,0.03833218291401863,0.0,0.0
829,248,278811,0,0.006242218134469034,0.002098786589539809,0.006146722473204136,0.0,0.0
830,307,279120,0,1.5933079079594328,0.45944760472085994,5.3186845779418945,0.0,0.0
831,248,279370,0,0.006967898400625644,0.002342522617958997,0.005373516585677862,0.0,0.0
832,248,279620,0,0.007160662559970473,0.002407900311863482,0.006192224565893412,0.0,0.0
833,622,280244,0,40.49939503264123,6.138368242379455,20.896102905273438,0.0,0.0
834,248,280494,0,0.006889295341609435,0.002315082270738898,0.006927719339728355,0.0,0.0
835,248,280744,0,0.003620986042975871,0.001217012921833591,0.005574351642280817,0.0,0.0
836,248,280994,0,0.0034277448372911244,0.0011519922138265224,0.006483509670943022,0.0,0.0
837,248,281244,0,0.0032382939651606534,0.0010883517732127662,0.006479113828390837,0.0,0.0
838,248,281494,0,0.006834904361640016,0.002297333104516222,0.007208811119198799,0.0,0.0
839,248,281744,0,0.0064174403258566645,0.0021581877384549797,0.00723694683983922,0.0,0.0
840,248,281994,0,0.0061262119611891624,0.002060318750086627,0.006361383944749832,0.0,0.0
841,248,282244,0,0.005891074455869427,0.001980897184635509,0.008008036762475967,0.0,0.0
842,248,282494,0,0.006925157245141913,0.0023280920081414215,0.006260962691158056,0.0,0.0
843,248,282744,0,0.003640119375337421,0.001223430657729853,0.006257664877921343,0.0,0.0
844,248,282994,0,0.0032311593541177437,0.0010861497884757081,0.006233690772205591,0.0,0.0
845,248,283244,0,0.003303262749507822,0.0011102070323196981,0.006674025673419237,0.0,0.0
846,248,283494,0,0.0029912452085613266,0.0010056660099625361,0.006472642067819834,0.0,0.0
847,248,283744,0,0.003119856652909482,0.0010487759095740917,0.005690543446689844,0.0,0.0
848,248,283994,0,0.003584857550636411,0.00120512368334124,0.006497405469417572,0.0,0.0
849,248,284244,0,0.0034111774937012184,0.0011463803738948745,0.006337855011224747,0.0,0.0
850,248,284494,0,0.0058994069964300126,0.0019825521064171145,0.005515336059033871,0.0,0.0
851,248,284744,0,0.0036494852660216596,0.001226704797728974,0.00605598371475935,0.0,0.0
852,248,284994,0,0.004099337621135545,0.0013777807414719005,0.006293863989412785,0.0,0.0
853,248,285244,0,0.003583474082768977,0.0012043027107416315,0.005542738363146782,0.0,0.0
854,248,285494,0,0.004142780489739702,0.0013920924068975915,0.005758189596235752,0.0,0.0
855,248,285744,0,0.08234238581683982,0.02771110824552682,0.2605500817298889,0.0,0.0
856,248,285994,0,0.0042650987072030125,0.0014332916129088488,0.00570641690865159,0.0,0.0
857,248,286244,0,0.004905938052848597,0.001648644038801473,0.006867463234812021,0.0,0.0
858,248,286494,0,0.00463948262754371,0.0015590218737352483,0.005725584924221039,0.0,0.0
859,248,286744,0,0.005061508376677985,0.0017015732981294164,0.007222829386591911,0.0,0.0
860,248,286994,0,0.005161493092197119,0.0017355285751745537,0.006534358020871878,0.0,0.0
861,248,287244,0,0.003811714889255892,0.0012809876903232971,0.005993767641484737,0.0,0.0
862,248,287494,0,0.0036066927581576073,0.0012128424255024584,0.006729820743203163,0.0,0.0
863,248,287744,0,0.004391741313338672,0.001476278827530839,0.006266800221055746,0.0,0.0
864,248,287994,0,0.00390162222191112,0.0013117288660044236,0.006500564981251955,0.0,0.0
865,248,288244,0,0.0035134477718865693,0.0011808023492126413,0.006907562725245953,0.0,0.0
866,248,288494,0,0.003357547709548315,0.0011284710695221175,0.006340067368000746,0.0,0.0
867,248,288744,0,0.0032269460655780973,0.00108476184359754,0.005617201793938875,0.0,0.0
868,248,288994,0,0.0036271701438551555,0.001219669669911039,0.006032795179635286,0.0,0.0
869,248,289244,0,0.003557155377934814,0.0011953801074982508,0.00639148848131299,0.0,0.0
870,248,289494,0,0.003498362442464175,0.0011757605508841329,0.00587651040405035,0.0,0.0
871,248,289744,0,0.003685051735111645,0.001238627611699837,0.006183804478496313,0.0,0.0
872,248,289994,0,0.004226063424717479,0.0014207196589180262,0.007573277223855257,0.0,0.0
873,248,290244,0,0.00372047369194267,0.0012507527477693306,0.005397145636379719,0.0,0.0
874,248,290494,0,0.004355602669927986,0.0014637174299276657,0.005978995002806187,0.0,0.0
875,248,290744,0,0.003643022629803856,0.0012242345437991917,0.005785191431641579,0.0,0.0
876,248,290994,0,0.004074216531791477,0.0013692510180384665,0.005398159381002188,0.0,0.0
877,248,291244,0,0.0037389641473226445,0.0012567709569163026,0.0054850769229233265,0.0,0.0
878,387,291633,0,2.42027424015416,0.5744978656927792,6.8530192375183105,0.0,0.0
879,248,291883,0,0.005955070037503604,0.0020011051839842805,0.005528647918254137,0.0,0.0
880,248,292133,0,0.005944663943576177,0.0019989796381841805,0.006182270590215921,0.0,0.0
881,248,292383,0,0.0067367717530117345,0.0022651458181034314,0.007080704905092716,0.0,0.0
882,248,292633,0,0.0062096689254703095,0.0020872608251187147,0.0059711807407438755,0.0,0.0
883,248,292883,0,0.005730881420235119,0.0019271263050365133,0.006516848690807819,0.0,0.0
884,248,293133,0,0.005875647390968608,0.0019755782947956297,0.007268479559570551,0.0,0.0
885,248,293383,0,0.006037085780358176,0.0020296819452449845,0.0055183544754981995,0.0,0.0
886,248,293633,0,0.006170866818228808,0.0020738344584911358,0.006960839033126831,0.0,0.0
887,248,293883,0,0.006301134906728647,0.002117499580157117,0.0064682806842029095,0.0,0.0
888,248,294133,0,0.00601179026407935,0.0020203577369102277,0.005752466153353453,0.0,0.0
889,248,294383,0,0.006054847780654663,0.0020358027048191178,0.005272056441754103,0.0,0.0
890,248,294633,0,0.005993171078187812,0.0020146156513815624,0.005450050346553326,0.0,0.0
891,248,294883,0,0.003485275324316746,0.0011711656148514931,0.005240009631961584,0.0,0.0
892,248,295133,0,0.0060220819063121385,0.0020252471638800233,0.0055829561315476894,0.0,0.0
893,248,295383,0,0.006033610716492254,0.002028175165686398,0.005796739831566811,0.0,0.0
894,248,295633,0,0.005549750341251601,0.0018650045972648395,0.0057849218137562275,0.0,0.0
895,248,295883,0,0.004869876469308844,0.0016367299254089894,0.0058360775001347065,0.0,0.0
896,248,296133,0,0.002516218171682606,0.0008457993438300505,0.006322289351373911,0.0,0.0
897,248,296383,0,0.002613563292135021,0.0008784220928147636,0.005508625414222479,0.0,0.0
898,248,296633,0,0.0027380042089458004,0.0009200577047053112,0.005917084403336048,0.0,0.0
899,248,296883,0,0.002504702879046976,0.0008420006126779035,0.005363191477954388,0.0,0.0
900,248,297133,0,0.002782512715551533,0.0009357878997757178,0.005566828418523073,0.0,0.0
901,248,297383,0,0.002669848036222722,0.000897181279455136,0.004941777791827917,0.0,0.0
902,248,297633,0,0.0026933097762806965,0.0009050806701481868,0.005540743935853243,0.0,0.0
903,248,297883,0,0.0029571591875304226,0.0009939440907850616,0.005453011486679316,0.0,0.0
904,248,298133,0,0.006030296580331173,0.0020265495535157596,0.005786186084151268,0.0,0.0
905,248,298383,0,0.0056199282649226495,0.0018886644733532693,0.005069741979241371,0.0,0.0
906,248,298633,0,0.00620478090999846,0.0020854814045437268,0.005423715803772211,0.0,0.0
907,248,298883,0,0.006041405084042316,0.002030839847535507,0.006003737915307283,0.0,0.0
908,248,299133,0,0.0057001691586315885,0.0019170015625458027,0.00655621662735939,0.0,0.0
909,248,299383,0,0.005774995785488617,0.001943791073890386,0.0050778379663825035,0.0,0.0
910,248,299633,0,0.005645637235270207,0.0018977243023748029,0.006372481118887663,0.0,0.0
911,248,299883,0,0.005762457930910486,0.0019369416736627764,0.005153106991201639,0.0,0.0
912,248,300133,0,0.005789335155099595,0.0019468233892820858,0.005335878115147352,0.0,0.0
913,248,300383,0,0.006135233649166456,0.0020618970276055117,0.006666351575404406,0.0,0.0
914,248,300633,0,0.005605616193442126,0.0018843995306768544,0.007259994745254517,0.0,0.0
915,248,300883,0,0.006195592591348298,0.002082985385171806,0.006197100039571524,0.0,0.0
916,248,301133,0,0.006428546960513285,0.002160482687442357,0.005424105562269688,0.0,0.0
917,248,301383,0,0.006580667755547616,0.002212312421702776,0.006643878761678934,0.0,0.0
918,352,301737,0,3.8085603901946956,0.997324530398063,7.015829086303711,0.0,0.0
919,248,301987,0,0.005397922192679562,0.0018142129874538495,0.007824673317372799,0.0,0.0
920,248,302237,0,0.028629240565945575,0.009623403015915931,0.2246517539024353,0.0,0.0
921,248,302487,0,0.06992797752817284,0.023511768370817955,0.31299328804016113,0.0,0.0
922,248,302737,0,0.005470470059305445,0.0018397995807155835,0.0063437726348638535,0.0,0.0
923,435,303174,0,0.46038708249571164,0.08912743418751788,1.9690879583358765,0.0,0.0
924,718,303894,0,8.163267925538321,1.310727712692768,10.675017356872559,0.0,0.0
925,248,304144,0,0.22272701016643615,0.07511262302362029,0.2972414791584015,0.0,0.0
926,248,304394,0,0.21227399219722104,0.0716802185803141,0.2694777846336365,0.0,0.0
927,248,304644,0,0.17551646590546033,0.05921515664686599,0.2688964009284973,0.0,0.0
928,248,304894,0,0.17919542279132575,0.060531187926479164,0.3077855408191681,0.0,0.0
929,248,305144,0,0.18067210533492195,0.06098496973619706,0.2979946732521057,0.0,0.0
930,248,305394,0,0.17952122505799664,0.060558148921700194,0.28688284754753113,0.0,0.0
931,248,305644,0,0.1992176955329461,0.06725473272813214,0.2855949401855469,0.0,0.0
932,248,305894,0,0.3665772187655558,0.12451307411585379,0.33183982968330383,0.0,0.0
933,248,306144,0,0.5623189165430136,0.19229239863935002,0.5997334122657776,0.0,0.0
934,248,306394,0,0.7633656715382483,0.26391648717418,0.5936669707298279,0.0,0.0
935,499,306895,0,1.4492684283452226,0.25998167303719866,1.653630256652832,0.0,0.0
936,320,307217,0,1.3087843757038735,0.3598755888617234,2.7426505088806152,0.0,0.0
937,248,307467,0,0.005143322067233036,0.0017285572487326722,0.007071128115057945,0.0,0.0
938,248,307717,0,0.005097237513250079,0.0017134792466212303,0.0075973039492964745,0.0,0.0
939,319,308038,0,0.36550907162685675,0.096199184117403,2.8154687881469727,0.0,0.0
940,248,308288,0,0.12565143524766337,0.042299898379790264,0.7854814529418945,0.0,0.0
941,248,308538,0,0.0823478033186674,0.027681824263239715,0.5810448527336121,0.0,0.0
942,248,308788,0,0.12359920413851345,0.041599823469192825,0.9380044937133789,0.0,0.0
943,248,309038,0,0.10889288078558172,0.036636906830843204,0.8871932625770569,0.0,0.0
944,248,309288,0,0.06647301880412332,0.022344896730007145,0.6098300218582153,0.0,0.0
945,248,309538,0,0.06288953261646027,0.021140503784760855,0.4079107344150543,0.0,0.0
946,248,309788,0,0.005112989126790221,0.0017189234292140276,0.0070041390135884285,0.0,0.0
947,248,310038,0,0.005610584926226413,0.0018861732649442743,0.00855371542274952,0.0,0.0
948,248,310288,0,0.005472538301220193,0.0018398186641148172,0.006442922167479992,0.0,0.0
949,248,310538,0,0.03265625776618522,0.01097526560196486,0.29938676953315735,0.0,0.0
950,248,310788,0,0.07616175180742513,0.025604056108521386,0.47283706068992615,0.0,0.0
951,248,311038,0,0.07925432991611878,0.0266357470747842,0.4363718032836914,0.0,0.0
952,248,311288,0,0.08264779054448045,0.02778499479984842,0.540332555770874,0.0,0.0
953,248,311538,0,0.05865700395173383,0.019715861100203548,0.5066144466400146,0.0,0.0
954,248,311788,0,0.060296165089532665,0.020268150628321418,0.5343234539031982,0.0,0.0
955,248,312038,0,0.1007178997853009,0.0338599348457548,0.8503918647766113,0.0,0.0
956,248,312288,0,0.13335270346468384,0.04485983542033336,0.5678198933601379,0.0,0.0
957,248,312538,0,0.2233419123153094,0.07520592400666623,0.6120290160179138,0.0,0.0
958,248,312788,0,0.13007880294849725,0.043761626152357375,0.6044856309890747,0.0,0.0
959,248,313038,0,0.1627374099205624,0.05480106341084109,0.5057500600814819,0.0,0.0
960,332,313372,0,2.6886727622330953,0.7522552312724853,5.292397975921631,0.0,0.0
961,382,313756,0,6.1263826862672675,1.6295173826797484,6.84592342376709,0.0,0.0
962,248,314006,0,0.008970639263167456,0.003016886885292948,0.011454476974904537,0.0,0.0
963,248,314256,0,0.009136757383882487,0.0030713090559255497,0.010355273261666298,0.0,0.0
964,248,314506,0,0.009082433230441346,0.003053067928997353,0.009570022113621235,0.0,0.0
965,248,314756,0,0.009018087412919514,0.003031080927030416,0.012440684251487255,0.0,0.0
966,248,315006,0,0.008484859399413843,0.0028524900607730923,0.010030928999185562,0.0,0.0
967,248,315256,0,0.008979106475368145,0.0030178447099564027,0.012242327444255352,0.0,0.0
968,248,315506,0,0.00839930902434122,0.0028235060993709693,0.009685867466032505,0.0,0.0
969,248,315756,0,0.009355970652743911,0.00314540886158225,0.010309956967830658,0.0,0.0
970,248,316006,0,0.008741140340212271,0.002939599886098398,0.010555588640272617,0.0,0.0
971,248,316256,0,0.00763895738537072,0.0025681714456779092,0.009573323652148247,0.0,0.0
972,248,316506,0,0.009293058071578006,0.003124047499436382,0.010298826731741428,0.0,0.0
973,248,316756,0,0.008394953476259242,0.0028222713075768797,0.009869277477264404,0.0,0.0
974,248,317006,0,0.008578409715542835,0.0028849806180768346,0.010560689494013786,0.0,0.0
975,248,317256,0,0.008245205896091845,0.0027732645390759927,0.008350895717740059,0.0,0.0
976,248,317506,0,0.008214334414739467,0.0027619069598234,0.009228810667991638,0.0,0.0
977,248,317756,0,0.00899112559421747,0.003022708914203019,0.010193459689617157,0.0,0.0
978,248,318006,0,0.008947612380075073,0.0030075365866944212,0.01058128196746111,0.0,0.0
979,248,318256,0,0.009456854346215387,0.0031787250679166565,0.013077124021947384,0.0,0.0
980,248,318506,0,0.008199048601246529,0.002755189830432139,0.00908589642494917,0.0,0.0
981,248,318756,0,0.009383712027694573,0.003153961877321689,0.011691810563206673,0.0,0.0
982,248,319006,0,0.00925664778422247,0.0031116830087417075,0.010611445643007755,0.0,0.0
983,248,319256,0,0.00945750944501756,0.0031794311635753875,0.009275946766138077,0.0,0.0
984,248,319506,0,0.008978402932136403,0.0030176228440635194,0.010379335843026638,0.0,0.0
985,248,319756,0,0.009003436262545343,0.0030267759251024298,0.010019968263804913,0.0,0.0
986,248,320006,0,0.009125283761790982,0.003067299100591974,0.009180586785078049,0.0,0.0
987,248,320256,0,0.00933580515583923,0.003137559833938271,0.010357811115682125,0.0,0.0
988,248,320506,0,0.008643528336009409,0.0029045666722213944,0.009573970921337605,0.0,0.0
989,248,320756,0,0.00819242758988636,0.002754261530548496,0.0113458801060915,0.0,0.0
990,571,321329,0,2.040787176711428,0.3243109427404002,1.97493314743042,0.0,0.0
991,248,321579,0,0.008173164921197436,0.0027480779663164867,0.009584343992173672,0.0,0.0
992,248,321829,0,0.007803334415937971,0.0026224721833357527,0.008073641918599606,0.0,0.0
993,248,322079,0,0.008308990619504813,0.0027921888511393206,0.010226907208561897,0.0,0.0
994,248,322329,0,0.00857907239146962,0.002883145796336213,0.009166344068944454,0.0,0.0
995,248,322579,0,0.008405750050789668,0.002824611542036432,0.008630191907286644,0.0,0.0
996,248,322829,0,0.008235650642099837,0.0027673849416450756,0.011055518873035908,0.0,0.0
997,248,323079,0,0.007776891813406782,0.0026138222122338655,0.011244609020650387,0.0,0.0
998,248,323329,0,0.007749197988548696,0.0026042636579786042,0.008296968415379524,0.0,0.0
999,248,323579,0,0.00757571249952928,0.0025467708955763937,0.007868656888604164,0.0,0.0
1000,248,323829,0,0.007550936301326983,0.002537662701592302,0.009036079049110413,0.0,0.0
1001,248,324079,0,0.00632966918129326,0.0021269287248903692,0.01023960206657648,0.0,0.0
1002,248,324329,0,0.008338884591779287,0.002802606475715067,0.008891090750694275,0.0,0.0
1003,248,324579,0,0.008325208108724003,0.002797889087178778,0.009347690269351006,0.0,0.0
1004,248,324829,0,0.007819984147074964,0.0026285114220245894,0.008569757454097271,0.0,0.0
1005,248,325079,0,0.007989591688944867,0.002684977765408891,0.009685522876679897,0.0,0.0
1006,248,325329,0,0.007591819160466009,0.0025511859377964413,0.008073780685663223,0.0,0.0
1007,248,325579,0,0.007054481515711543,0.0023713946200645767,0.00865959096699953,0.0,0.0
1008,248,325829,0,0.0073336979438424705,0.0024658840302436147,0.009650829248130322,0.0,0.0
1009,248,326079,0,0.00859687560135848,0.00289120130647432,0.010237700305879116,0.0,0.0
1010,348,326429,0,0.2280021567912111,0.05482648292745998,2.3436131477355957,0.0,0.0
1011,248,326679,0,0.007262471603261588,0.002440640476672871,0.008662284351885319,0.0,0.0
1012,248,326929,0,0.008836944249917489,0.002970259375058137,0.011335461400449276,0.0,0.0
1013,248,327179,0,0.007464433528157599,0.0025097188833364445,0.00959937646985054,0.0,0.0
1014,248,327429,0,0.008782646347021372,0.002953725890414893,0.008922194130718708,0.0,0.0
1015,248,327679,0,0.00804434558993991,0.0027044025637517352,0.009562679566442966,0.0,0.0
1016,248,327929,0,0.008358275052374603,0.0028091476228397486,0.009182829409837723,0.0,0.0
1017,248,328179,0,0.008021385293105447,0.0026962401093882245,0.009809556417167187,0.0,0.0
1018,248,328429,0,0.009274937171584785,0.00311722011610982,0.010621228255331516,0.0,0.0
1019,248,328679,0,0.006877979494502449,0.002311183829782925,0.008818347007036209,0.0,0.0
1020,248,328929,0,0.0092954012267444,0.003123586816899103,0.010173853486776352,0.0,0.0
1021,248,329179,0,0.008678040576933227,0.0029168940166146647,0.008772178553044796,0.0,0.0
1022,248,329429,0,0.008511339074483705,0.0028601016611285177,0.00892990455031395,0.0,0.0
1023,248,329679,0,0.007885039641568562,0.0026498533106273352,0.012163740582764149,0.0,0.0
1024,248,329929,0,0.008349258416893858,0.002806933356300907,0.009463554248213768,0.0,0.0
1025,248,330179,0,0.007278742580157224,0.0024463224639065073,0.009598152711987495,0.0,0.0
1026,248,330429,0,0.007326652494847147,0.002462335541182373,0.009020554833114147,0.0,0.0
1027,248,330679,0,0.008240668037328633,0.0027708712872657588,0.010309681296348572,0.0,0.0
1028,248,330929,0,0.009516564185358425,0.0031980081651072985,0.010323175229132175,0.0,0.0
1029,248,331179,0,0.010413358549199017,0.003499271329928888,0.012227109633386135,0.0,0.0
1030,248,331429,0,0.007903718728016464,0.0026564857487521238,0.010252817533910275,0.0,0.0
1031,248,331679,0,0.007820550399093216,0.0026291149173366356,0.010213145986199379,0.0,0.0
1032,248,331929,0,0.0073368153378948475,0.002467296327033123,0.009783610701560974,0.0,0.0
1033,248,332179,0,0.008402428443968272,0.002825502519748801,0.009982715360820293,0.0,0.0
1034,248,332429,0,0.00821409990564248,0.0027615939381223963,0.009565052576363087,0.0,0.0
1035,248,332679,0,0.007767069394788415,0.0026109304502413932,0.00809808261692524,0.0,0.0
1036,248,332929,0,0.008424557685925524,0.0028317015081894725,0.008691379800438881,0.0,0.0
1037,248,333179,0,0.007923874651309757,0.002665319276627176,0.00840028002858162,0.0,0.0
1038,248,333429,0,0.009265835172198467,0.0031159809507610796,0.010366220958530903,0.0,0.0
1039,248,333679,0,0.007446466203831654,0.0025036341576490104,0.012281951494514942,0.0,0.0
1040,248,333929,0,0.009033894151387063,0.0030374956610513992,0.011285549961030483,0.0,0.0
1041,248,334179,0,0.00970965072302926,0.0032639591902719283,0.012151419185101986,0.0,0.0
1042,248,334429,0,0.009384092636728293,0.0031536402974809115,0.010414870455861092,0.0,0.0
1043,248,334679,0,0.008855952191343237,0.0029761875850688796,0.010010926052927971,0.0,0.0
1044,248,334929,0,0.008291324995913372,0.002786103186002536,0.011107249185442924,0.0,0.0
1045,248,335179,0,0.010320071312513415,0.00346837685526313,0.010904243215918541,0.0,0.0
1046,248,335429,0,0.008311937269560987,0.002793566666432232,0.009594926610589027,0.0,0.0
1047,248,335679,0,0.007920583622402964,0.0026627910446252153,0.009517188183963299,0.0,0.0
1048,248,335929,0,0.0084361748444082,0.002836134960533297,0.009771830402314663,0.0,0.0
1049,248,336179,0,0.009076781983621067,0.0030518392036502783,0.011390131898224354,0.0,0.0
1050,240,336421,0,2.43026635577579,0.9711715172395391,3.0270445346832275,0.0,0.0
1051,326,336749,0,2.021882943279145,0.5655082591385809,3.581465005874634,0.0,0.0
1052,67,336818,0,3.425840556283726,5.166321209946355,9.575692176818848,0.0,0.0
1053,2866,339686,0,207.6423533497192,8.734709439115482,18.68433380126953,0.0,0.0
1054,459,340147,0,16.606719889496617,4.743165550145781,22.78573989868164,0.0,0.0
1055,350,340499,0,2.939730599779061,0.8432408349587682,5.615151405334473,0.0,0.0
1056,319,340820,0,2.066371615441288,0.6148099075341568,4.917364120483398,0.0,0.0
1057,307,341129,0,1.7643644278150938,0.5314837452889752,5.5875468254089355,0.0,0.0
1058,311,341442,0,2.035380521666201,0.6238783044284629,7.00028657913208,0.0,0.0
1059,319,341763,0,2.792796684160618,0.9179962929471419,8.781256675720215,0.0,0.0
1060,323,342088,0,3.1458393048370694,1.0220799644382335,8.565136909484863,0.0,0.0
1061,577,342667,0,17.386191989370033,2.964685553374524,16.588022232055664,0.0,0.0
1062,317,342986,0,3.2991099546816227,0.9503250361396527,8.421422004699707,0.0,0.0
1063,355,343343,0,1.994963081428949,0.519699252382393,4.1876044273376465,0.0,0.0
1064,68,343413,0,3.142577073269963,4.160389340770267,6.9760332107543945,0.0,0.0
1065,1522,344937,0,128.7580766883861,8.068469352222245,24.933218002319336,0.0,0.0
1066,980,345919,0,48.50817327765762,4.6467980929445005,12.550015449523926,0.0,0.0
1067,327,346248,0,3.382191954488864,1.0292370571749176,7.016242027282715,0.0,0.0
1068,301,346551,0,7.953573422950032,2.8159351860106523,9.969826698303223,0.0,0.0
1069,92,346645,0,3.695126817759166,4.095937631153704,7.999211311340332,0.0,0.0
1070,203,346850,0,4.78090965810298,2.4873670024517467,7.706291675567627,0.0,0.0
1071,179,347031,0,5.312287225357994,3.208105006992886,8.835962295532227,0.0,0.0
1072,76,347109,0,2.5770630053373678,3.256023823568524,6.752883434295654,0.0,0.0
1073,167,347278,0,4.214106858114022,2.4324285974189315,5.960278511047363,0.0,0.0
1074,246,347526,0,4.109069054144832,1.5726973393551507,6.527978897094727,0.0,0.0
1075,66,347594,0,2.1131366526217175,2.8527276316308416,6.253994464874268,0.0,0.0
1076,58,347654,0,2.1747399252809094,3.369934856389842,6.6414947509765625,0.0,0.0
1077,99,347755,0,2.880718177857547,2.6343455818185415,5.7743048667907715,0.0,0.0
1078,390,348147,0,2.646794139803664,0.6015439233138936,5.7285542488098145,0.0,0.0
1079,327,348476,0,2.606488981432294,0.707687213618717,5.507978916168213,0.0,0.0
1080,311,348789,0,1.9307739166084175,0.5454221392600925,4.9925217628479,0.0,0.0
1081,74,348865,0,2.251363893515284,2.731142921300882,5.219593524932861,0.0,0.0
1082,323,349190,0,2.478035594111342,0.6915302517746925,5.666900157928467,0.0,0.0
1083,634,349826,0,1.8601729598496854,0.2611457438874751,3.0355377197265625,0.0,0.0
1084,351,350179,0,2.401720430419897,0.6134499081612702,4.146944999694824,0.0,0.0
1085,348,350529,0,2.098777578381059,0.5456365068367768,3.77335786819458,0.0,0.0
1086,326,350857,0,2.2786029141535775,0.6110670116567196,3.8623108863830566,0.0,0.0
1087,382,351241,0,3.087064308311482,0.7288289282144323,4.224971294403076,0.0,0.0
1088,414,351657,0,4.306481824305704,0.985006569418072,4.195152282714844,0.0,0.0
1089,580,352239,0,5.1374141797968464,0.82826380647462,2.8209898471832275,0.0,0.0
1090,248,352489,0,0.009328006937519099,0.0031354184269026344,0.010279089212417603,0.0,0.0
1091,318,352809,0,1.8837940130587563,0.518188839594529,4.667883396148682,0.0,0.0
1092,248,353059,0,0.009643954143657239,0.0032409799134784996,0.009165516123175621,0.0,0.0
1093,388,353449,0,2.8318353164428927,0.6581778145310008,4.426715850830078,0.0,0.0
1094,444,353895,0,3.3652840646326405,0.6899379784009799,2.6850457191467285,0.0,0.0
1095,248,354145,0,0.010038387039174278,0.0033759481737492495,0.009561818093061447,0.0,0.0
1096,248,354395,0,0.009923409884591224,0.0033388485263135554,0.009509026072919369,0.0,0.0
1097,248,354645,0,0.010685101595296644,0.0035951322755746304,0.010755375027656555,0.0,0.0
1098,248,354895,0,0.010136762984213659,0.0034108456588910485,0.010509123094379902,0.0,0.0
1099,248,355145,0,0.010374299450828486,0.003490472143810973,0.009557025507092476,0.0,0.0
1100,464,355611,0,1.7350736191582383,0.3234046068621959,1.0531233549118042,0.0,0.0
1101,248,355861,0,0.010035220603005358,0.0033738664755102008,0.013275766745209694,0.0,0.0
