step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1
373400,255,373400,15340.41934800148,374165,1312.7038873325291,2233,255,0,50.3961454587436,73.17400360107422,0.0,115.476,0.011370518996414752,0.026631900000211317,0.0021755867485667426,0.040038200761668655,0.04267499999878055,0.000555844180263253,0.041245765999901776,67,0.0029160818996630975,0.018493200001103105,0.0010981466391239629,-63.87284851074219,-0.6655145883560181,0.008840875700116158,-2.8592538833618164,
374110,256,374110,15370.33236026764,374878,362.5453884994646,711,256,0,43.66129149194776,68.87226104736328,0.0,115.476,0.011419643380226338,0.028725599999233964,0.0022060199278153454,0.0400288169014178,0.04163140000127896,0.0005421544815534363,0.041296687999965796,19,0.0029362659155056873,0.011997199999314034,0.0011204506946612227,-63.26288604736328,1.166724443435669,0.008747152984142303,-3.2461965084075928,
376316,257,376316,15460.211647987366,377087,1314.0583257914154,2207,257,0,51.11076086056576,73.14258575439453,0.0,115.476,0.011435218404327523,0.14265729999897303,0.003528671431295243,0.04004030566638268,0.14691429999948014,0.0025610918557314273,0.04121509999977206,77,0.002840739211248183,0.012330100000326638,0.0010191125868846806,,,,,
379149,258,379149,15575.252960681915,379923,1675.4362391849133,2834,258,0,50.698589934733974,73.32511138916016,0.0,115.476,0.011737716307809449,0.027684799999406096,0.002344639162901093,0.040041318919867445,0.042427399999724,0.0005393190726777768,0.04121631200010597,77,0.002857472326156543,0.017329899999822374,0.0011465044958950301,,,,,356.04
381992,259,381992,15690.594359636307,382769,1671.7014521013875,2844,259,0,50.35419756069167,73.41925048828125,0.0,356.04,0.011368883186762586,0.03130989999954181,0.002215336403691774,0.0400337149489695,0.04205780000120285,0.0005460091158777733,0.04127022399967245,89,0.002847463665114028,0.012044700000842568,0.0010347876997431592,,,,,115.339
384829,260,384829,15805.778455495834,385609,1675.2429284764744,2838,260,0,50.65883236637125,73.63724517822266,0.0,115.339,0.011885889354962632,0.07524499999999534,0.0027459561507074282,0.04003575022911877,0.07919150000088848,0.001060041810753659,0.041323640000191515,98,0.0028498734931360794,0.010168399998292443,0.0009930526349171186,,,,,115.183
387665,261,387665,15920.927280187607,388448,1680.1737613751536,2837,261,0,50.663699304797184,73.17192840576172,0.0,115.183,0.01185432739774625,0.13317800000004354,0.003226097632619412,0.040040660260922116,0.13861089999954856,0.002143158946498862,0.04124764999996842,101,0.002833875141009429,0.022091200000431854,0.0011195819750811733,,,,,114.832
390523,262,390523,16036.930264472961,391309,1668.658983731076,2859,262,0,50.3280802274246,73.14820098876953,0.0,114.832,0.011924414485651125,0.02820629999951052,0.0023332670556109065,0.040024299825043394,0.04260049999902549,0.0005629107329283418,0.04126922100042065,107,0.0028456046885615813,0.018975400000272202,0.0010255553706267704,,,,,116.339
393354,263,393354,16151.839965581894,394143,1670.3002767082387,2832,263,0,50.570516970210775,73.81309509277344,0.0,114.847,0.012287344542533263,0.028872800001408905,0.0025889349096974994,0.04003002440832769,0.042274400000678725,0.0005641471101076813,0.04129535999963991,87,0.002902086965740534,0.016683199999533826,0.0012072958398946223,,,,,116.339
396193,264,396193,16267.114923477173,396985,1683.2388210854733,2840,264,0,50.63856925910788,73.63587188720703,0.0,114.847,0.011890781930252935,0.03076350000083039,0.0022698615636296293,0.04003051426559903,0.04204169999866281,0.0005652559029875356,0.04128984399962064,97,0.002971285382192652,0.013323199998922064,0.0012612619187857012,,,,,115.341
399045,265,399045,16382.889386415482,399840,1676.6761485711222,2853,265,0,50.437376007398775,73.25390625,0.0,115.341,0.012017826893375385,0.033213500000783824,0.0025160485250255065,0.040031538499303534,0.041795200000706245,0.0005435666531732853,0.041196852000630314,83,0.0030162282959094074,0.02012579999791342,0.001381845161780628,,,,,115.816
401890,266,401890,16498.380249023438,402688,1678.68582089723,2846,266,0,50.52074743866252,73.78540802001953,0.0,115.816,0.01188970569419581,0.14631969999754801,0.003578813456152194,0.040029544077369854,0.15021060000071884,0.0023765242498156153,0.04127802399889333,84,0.002969619121278926,0.016642400001728674,0.0013247432411629743,-65.2524642944336,-0.7930951118469238,0.008434736169874668,-2.833918571472168,115.534
404721,267,404721,16613.296171426773,405522,1667.9705681343557,2832,267,0,50.58689680718957,73.39041137695312,0.0,115.534,0.01197969480751962,0.02880389999700128,0.0025028361538708415,0.04002765679968682,0.04387270000006538,0.0005585257199283647,0.04127393999951891,90,0.0029188871070022072,0.016177800000150455,0.0012629117131128394,,,,,114.765
405410,268,405410,16642.336819171906,406214,355.15434850077907,690,268,0,44.253133449686416,68.2679443359375,0.0,114.765,0.012278587808390688,0.02709580000009737,0.002501125228515074,0.04003298984035637,0.04278139999951236,0.0005595589353850863,0.04121822399814846,19,0.0030283455733070117,0.01197899999897345,0.0012898925507225912,-68.00711822509766,0.1199893057346344,0.008191682398319244,-3.024974822998047,
407607,269,407607,16731.84620165825,408414,1312.291333185245,2198,269,0,51.269660771797724,73.42442321777344,0.0,114.765,0.011840166090146235,0.02593400000114343,0.0024081822016011624,0.04003537492036227,0.04340280000178609,0.0005681144087962079,0.0412812120023591,90,0.002875728903042016,0.019795000000158325,0.001226760559495152,,,,,
410414,270,410414,16845.78941488266,411224,1670.5677855727317,2808,270,0,50.98453206429009,73.6700668334961,0.0,114.765,0.011795673209838877,0.029121999999915715,0.002459959099091643,0.04003792992510912,0.04196569999839994,0.0005383150889923464,0.041241274000494745,85,0.002972832312081815,0.01847989999805577,0.0014101758562382058,,,,,232.546
413254,271,413254,16961.08465909958,414067,1679.9673760218386,2841,271,0,50.630750548765505,73.23931121826172,0.0,232.546,0.011960786584501913,0.14350610000110464,0.0035377512612029317,0.04003951373233833,0.14804889999868465,0.0023401941816543095,0.04128487399808364,85,0.0029313096126828333,0.01852060000237543,0.0013058293293001847,,,,,115.224
416071,272,416071,17075.46171951294,416887,1675.3786693685402,2818,272,0,50.78828484357265,73.3710708618164,0.0,115.224,0.011616910649641547,0.02723639999749139,0.002341546856033071,0.04003453255230617,0.04275010000128532,0.000563391409281357,0.04127024000015808,91,0.0028449833510744275,0.01582389999748557,0.0011362898405259125,,,,,114.637
418919,273,418919,17191.06477046013,419738,1682.6192644495795,2849,273,0,50.44550747939813,73.59178161621094,0.0,115.412,0.011801914676975991,0.024989099998492748,0.002373793403195074,0.04003288409409011,0.04299629999877652,0.0005730952136968971,0.04128525200121658,108,0.00284465944520654,0.017457600002671825,0.0009877699941384524,,,,,114.637
421766,274,421766,17306.5806183815,422588,1670.1460557133805,2848,274,0,50.52127987398988,73.50282287597656,0.0,115.412,0.011673962311251134,0.025785599998926045,0.00232752224601547,0.04003329448538339,0.04238719999921159,0.0005569798142273704,0.04128012400025909,99,0.0028921537407848026,0.01274090000151773,0.0010949685982925147,,,,,115.617
424607,275,424607,17421.892921686172,425432,1658.2598990771532,2842,275,0,50.404342105138056,73.27600860595703,0.0,115.617,0.011479673072881686,0.02649599999858765,0.002305742932210886,0.04003577993662878,0.04194570000254316,0.000529000837502479,0.041244219998043265,77,0.002910861774049134,0.014561200001480756,0.0011126364587758484,,,,,115.217
427450,276,427450,17537.32198548317,428278,1684.3877688723103,2844,276,0,50.54911145960014,73.65998840332031,0.0,115.217,0.011496375694643604,0.14942929999961052,0.0034055678567657542,0.040033069433674934,0.15431489999900805,0.0024280132386766615,0.04133309200042276,83,0.0028650103764026793,0.01544600000124774,0.0010921477266515676,-61.96259307861328,1.394854187965393,0.008010996505618095,-3.288966178894043,115.333
430287,277,430287,17652.49232983589,431118,1684.4503541731447,2838,277,0,50.66570585888057,73.23771667480469,0.0,115.333,0.011286576348301249,0.026143799997953465,0.0021240604195242414,0.04002653880855104,0.04255550000016228,0.0005650609016364935,0.04126267999832635,94,0.002900370109316953,0.015001800002210075,0.0010763161978357728,,,,,115.336
430950,278,430950,17680.492033720016,431784,347.30373209435743,664,278,0,45.06459914413786,68.67130279541016,0.0,115.336,0.011834590648554057,0.0252083000013954,0.0026299786669498394,0.0400221386122626,0.04239850000158185,0.0005864117161044167,0.04141716000063752,24,0.0028819217193670863,0.012847699999838369,0.0009898899281831353,-63.68441390991211,1.6391258239746094,0.007983788847923279,-3.3393359184265137,
433158,279,433158,17770.447198152542,433995,1321.807460695725,2209,279,0,51.20980563243798,73.7542724609375,0.0,115.336,0.011656332201098756,0.026855399999476504,0.002284554908465306,0.04002691820649462,0.04204129999925499,0.0005428608800325729,0.041209871998944436,68,0.0029113606883946477,0.013129300001310185,0.0010371894369630443,,,,,
436001,280,436001,17885.854412794113,436841,1686.7192922111553,2844,280,0,50.6157177632288,73.43294525146484,0.0,115.336,0.011452912662721791,0.03493270000035409,0.0022706145659224892,0.040036788322197904,0.04290659999969648,0.0005674233676189767,0.04128371999970113,102,0.0028707213858609098,0.015172100000199862,0.0010855056823285071,,,,,232.944
438819,281,438819,18000.369701623917,439662,1669.7660059404852,2819,281,0,50.68305091090641,73.65743255615234,0.0,232.944,0.012055368949638823,0.0376427999981388,0.002582823301603741,0.04002999332860175,0.04458410000006552,0.0005695328318136153,0.04119836100249813,98,0.002848656600425796,0.01235850000011851,0.0011251690815466868,,,,,114.813
441620,282,441620,18114.039700984955,442466,1667.2122452668364,2802,282,0,50.94821890299772,73.57682037353516,0.0,114.813,0.012171518814731146,0.0300204000013764,0.002690796849947347,0.04002993588002053,0.04203630000120029,0.000563349198632407,0.04126679999899352,91,0.0028378860407246714,0.01508319999993546,0.0011209576068475472,-65.0516128540039,-0.956513524055481,0.007589272223412991,-2.8040261268615723,113.908
444460,283,444460,18229.345519065857,445309,1687.24154794827,2841,283,0,50.615673624874766,73.61493682861328,0.0,115.206,0.012142211514131137,0.025420199999643955,0.0024898883115246346,0.04003600457748638,0.04205989999900339,0.0005519373446053587,0.041321396997918786,95,0.0029164148943878823,0.019216600001527695,0.0012060935254918862,-64.5904541015625,1.721081018447876,0.0074418820440769196,-3.3511853218078613,113.908
447267,284,447267,18343.312930107117,448119,1676.427729028417,2808,284,0,51.01538787295702,73.53784942626953,0.0,115.206,0.012213463733553377,0.03141230000255746,0.002501632305966549,0.040038570609239314,0.047449899997445755,0.0005994585383607433,0.04127744800178334,89,0.002962145315298024,0.018643500003236113,0.0012570344327687835,,,,,113.854
450090,285,450090,18457.95885682106,450945,1671.977988724096,2824,285,0,50.69571971956803,73.70008850097656,0.0,113.854,0.011855987743576813,0.02944249999927706,0.0024640131280261554,0.04004590003538971,0.052697899998747744,0.0006494095494691297,0.041316367998879285,100,0.0029949370173273085,0.027079499999672407,0.0013913162886730873,-64.52688598632812,-1.590721607208252,0.007563358638435602,-2.6743311882019043,114.738
452905,286,452905,18572.240315437317,453763,1678.6257292091645,2816,286,0,50.82087042767307,73.78287506103516,0.0,114.738,0.012227659005361885,0.15344209999966552,0.003768631122769747,0.040037257690907976,0.1573948000004748,0.002497842963780896,0.04125707999766746,95,0.003017026536384249,0.018609099999594036,0.0012890498683942155,,,,,114.453
455738,287,455738,18687.225269556046,456599,1681.759282519989,2834,287,0,50.745019616783765,73.65560913085938,0.0,114.453,0.011822753017945836,0.03002089999790769,0.002487970492406041,0.04003932852097474,0.04227629999877536,0.0005637491114842734,0.04137182400125312,112,0.0029897259442192544,0.025212499996996485,0.0014793113320541874,,,,,114.957
458569,288,458569,18802.154238462448,459433,1687.61713482667,2832,288,0,50.7671703779774,73.58345794677734,0.0,114.957,0.012025746626629282,0.03695000000152504,0.0025746734811538507,0.0400310970681716,0.042216100002406165,0.0005536866404966888,0.041191740001158904,88,0.0029373396679753102,0.01911119999931543,0.0012887818472165976,,,,,114.803
461401,289,461401,18917.12491607666,462268,1689.6087706813878,2833,289,0,50.74146652780757,73.7721176147461,0.0,114.803,0.011907391807924817,0.03059660000144504,0.002528971810544731,0.040044306673723704,0.04674900000100024,0.0005729918127300041,0.041258680000610184,106,0.0029314717514383934,0.017284100002143532,0.001234532946173264,,,,,115.139
464237,290,464237,19032.411008358,465107,1684.0802404724552,2837,290,0,50.68827793147802,72.2990951538086,0.0,115.139,0.011611795733447169,0.030563700001948746,0.002367262304677325,0.040029035578281996,0.04188309999881312,0.0005551116081991918,0.041291485001784166,102,0.0028661511988876042,0.01743239999996149,0.0011973574560240785,,,,,114.712
467039,291,467039,19146.195078372955,467912,1675.1391192243761,2803,291,0,50.92226389436831,73.28715515136719,0.0,114.026,0.01174360620986735,0.02895429999989574,0.002424264972754937,0.04003217562453473,0.04209609999816166,0.0005537740441956005,0.04124348699984694,88,0.002860517380423107,0.01883349999843631,0.0011255211036513614,,,,,114.712
469883,292,469883,19261.602939605713,470759,1686.6221928574992,2845,292,0,50.54438113160423,73.47919464111328,0.0,114.026,0.011637464732765822,0.03398880000167992,0.0023827553475187424,0.04002174553448044,0.04321369999888702,0.0005367356070696866,0.041178718999835835,66,0.0029406928973063355,0.01561549999678391,0.0011661336322070844,,,,,115.387
472725,293,472725,19376.969367027283,473604,1684.5835664889098,2843,293,0,50.57713664288216,73.51628875732422,0.0,115.387,0.011862989444056437,0.03777249999984633,0.002436844640903743,0.04003652086561088,0.04288790000282461,0.0005752314985853259,0.04125618699894403,122,0.002875460907790927,0.014039000001503155,0.0010527596181714618,,,,,115.368
475558,294,475558,19491.96569108963,476440,1687.3690901562413,2834,294,0,50.73682972506218,73.56658935546875,0.0,115.368,0.01156149149313303,0.025887499999953434,0.0023063785139013655,0.04003340268268189,0.04477810000025784,0.000567753834431586,0.041235968000401045,91,0.0029149747617545764,0.029020499998296145,0.001280402477800156,,,,,115.173
478369,295,478369,19606.08780503273,479254,1677.2800268015199,2812,295,0,50.91690207290073,72.99652099609375,0.0,115.173,0.011742671967256962,0.14390540000022156,0.003545757951542159,0.04002649416577109,0.14932649999900605,0.0023363097218377393,0.041378260000419685,101,0.0028518174315399856,0.015824699999939185,0.0011369458354647973,,,,,114.124
481205,296,481205,19721.207916021347,482093,1689.5399867985732,2837,296,0,50.67423689097246,72.00603485107422,0.0,114.124,0.011575346685454907,0.03876979999768082,0.002423026120612452,0.04001946332861538,0.04532620000099996,0.0005651124513051535,0.041292309998971176,84,0.002882728561386238,0.01747129999785102,0.00112908905199783,,,,,114.998
484030,297,484030,19835.901751995087,484921,1689.6289448651387,2826,297,0,50.86443733104787,73.60707092285156,0.0,114.998,0.01148276396457619,0.027655800000502495,0.0024731030362894215,0.0400450802478317,0.042162800000369316,0.000557274023470905,0.04126635200213059,118,0.002958851008869417,0.01715380000314326,0.001324151899247751,-66.69815063476562,-1.9384945631027222,0.007631057407706976,-2.602386951446533,114.734
486866,298,486866,19950.99479341507,487760,1687.5090455114837,2837,298,0,50.66575835851365,72.49207305908203,0.0,114.734,0.011984692841984758,0.03290539999943576,0.0027551070812836093,0.040030740373730764,0.04255130000092322,0.0005724317639996202,0.04131279499906668,98,0.0030339145980360885,0.016734299999370705,0.0012610988527237783,,,,,115.063
489706,299,489706,20066.416481256485,490603,1684.216468280806,2841,299,0,50.63003725284888,72.24430847167969,0.0,115.268,0.011923683732387051,0.036469800001214026,0.0026564040753716063,0.04002928257043198,0.04252700000142795,0.0005575535722866717,0.041259087000144065,90,0.0029424713732585355,0.024065599998721154,0.001360102406778315,,,,,115.063
492511,300,492511,20180.26651930809,493411,1674.484974427793,2806,300,0,50.895502167499245,73.60867309570312,0.0,115.268,0.012231911123009287,0.04250339999998687,0.002677636779534378,0.040026787272716725,0.04807070000242675,0.000588524675764813,0.041145819999510426,73,0.0030157171122887697,0.0225981999974465,0.001344834535561818,,,,,114.28
495360,301,495360,20295.93161535263,496263,1684.7165193215058,2850,301,0,50.42856469727595,73.78804779052734,0.0,114.28,0.012079899157584494,0.03166830000191112,0.0024798433311924773,0.040041201052974804,0.042666000001190696,0.0005407600123154549,0.04122230399982072,94,0.0029564028431305583,0.01923209999949904,0.001278712120916163,-65.0521240234375,-0.9204589128494263,0.007370746228843927,-2.8125386238098145,115.435
498208,302,498208,20411.55345606804,499114,1683.7059052202626,2849,302,0,50.458140823614094,73.51561737060547,0.0,115.435,0.01225694922757821,0.03582789999927627,0.0027018523403177903,0.04003814276685195,0.043588299999100855,0.0005528427662138608,0.041229464000134615,88,0.0030036261587169104,0.018123800000466872,0.0013540773392022737,,,,,115.728
501035,303,501035,20526.326457977295,501944,1687.849957213569,2828,303,0,50.834230986486034,73.46122741699219,0.0,115.728,0.012207049734704153,0.028691399998933775,0.00263244902064897,0.04003350120265673,0.04692330000034417,0.0005886824577277499,0.04125569599906157,98,0.0030196111425480577,0.01677140000174404,0.001395829577,,,,,114.651
503867,304,503867,20641.301512002945,504779,1690.1045346730552,2833,304,0,50.75095477410991,73.75659942626953,0.0,114.651,0.011881248093239696,0.14206449999983306,0.003515376273485339,0.040035445656796405,0.1462682000019413,0.002311402310665031,0.041253010000946236,93,0.0030109409604181896,0.020787299999938114,0.001388019706048783,,,,,114.993
506665,305,506665,20754.8799097538,507580,1682.0301405987962,2799,305,0,51.125759674933924,73.6844711303711,0.0,114.993,0.01211983906357947,0.032598800000414485,0.002594115202086742,0.04004077251608095,0.046159900000930065,0.00059225980099357,0.041368487002728216,123,0.002895663974253839,0.01399899999887566,0.001213753606723182,,,,,113.67
509506,306,509506,20870.239719629288,510424,1685.8484416224444,2842,306,0,50.667990406842264,73.77437591552734,0.0,113.67,0.01151745139037544,0.03026289999979781,0.002300975067081937,0.040040933790929434,0.04269330000170157,0.0005539062880233335,0.04124222000100417,88,0.002889401795153067,0.017030099999828963,0.0011450128110557563,,,,,114.903
512307,307,512307,20983.98905658722,513228,1680.8060035274668,2802,307,0,50.94033293970297,73.70636749267578,0.0,114.047,0.011800190253461015,0.032497000000148546,0.002426514154731248,0.0400385754016167,0.04704400000264286,0.000580731076727516,0.04132029999891529,88,0.00285350692610038,0.01293450000230223,0.0011103485057071289,,,,,114.903
515130,308,515130,21098.611831188202,516054,1689.0005069471104,2824,308,0,50.91884478518331,73.9334945678711,0.0,114.047,0.011889372794917615,0.15217029999985243,0.0036982198684179764,0.04002264612116008,0.15634979999958887,0.0025014542575209184,0.04129117000004044,97,0.0028551023733604857,0.019816799998807255,0.001151307174153122,-64.32101440429688,-0.2125454843044281,0.007231226656585932,-2.9568800926208496,114.753
517972,309,517972,21213.977829933167,518899,1687.9336639176252,2843,309,0,50.56618130168841,72.55426025390625,0.0,114.753,0.011623604433530709,0.028307100001256913,0.0022983534173606564,0.040029805242816886,0.042269699999451404,0.0005492488181895771,0.04119850600087375,70,0.002858944581245219,0.01388059999953839,0.0010631895169107828,,,,,115.109
520798,310,520798,21328.658954381943,521728,1689.943838821634,2827,310,0,50.85530632476486,73.70616912841797,0.0,115.109,0.011834784147278198,0.03453840000292985,0.0025070394674650102,0.040029820382179886,0.04238739999709651,0.0005638472283981023,0.0412239250017592,98,0.002839406015533875,0.013579599999502534,0.0010638059129798893,,,,,114.878
523625,311,523625,21443.50209927559,524558,1691.001135958924,2828,311,0,50.84659243000002,73.88350677490234,0.0,114.878,0.011557089140405158,0.03047619999779272,0.0023043717008915344,0.04004035588967436,0.042049299998325296,0.0005650409633658847,0.04130060000170488,108,0.002912631269916855,0.028920900000230176,0.001305613214304718,,,,,114.725
526442,312,526442,21557.885998249054,527378,1690.346742903815,2818,312,0,50.98710853567027,73.80695343017578,0.0,114.725,0.011880512389029565,0.027883299997483846,0.0024976202640500577,0.040039986617019706,0.042376100002002204,0.0005605010609527724,0.04136254399752943,94,0.0028347389776581734,0.01531059999979334,0.001080552013347553,,,,,114.482
529266,313,529266,21672.547966718674,530205,1689.7607784192983,2825,313,0,50.88199527191369,73.55630493164062,0.0,114.482,0.01174015941929255,0.14819279999937862,0.0035650217718769897,0.04003053711046769,0.15294419999918318,0.002417858760245724,0.041237636998521336,88,0.002960851345638632,0.016041599999880418,0.0012270538453397672,,,,,114.833
532104,314,532104,21787.752117156982,533046,1687.4643019368575,2839,314,0,50.6317592291837,73.74604034423828,0.0,114.833,0.011684776744221559,0.02691690000210656,0.002475244929234877,0.040037903558840134,0.042295700000977376,0.0005688449324184656,0.041230748999587376,94,0.0030132250881030696,0.015969799998856615,0.0013478771364366332,,,,,114.969
534923,315,534923,21902.15796136856,535868,1686.8604940682785,2820,315,0,50.984286944960914,73.52428436279297,0.0,114.592,0.011779963994328685,0.02721610000298824,0.002546715603005894,0.0400306904221407,0.04346630000145524,0.0005699513369800737,0.04127729400082899,93,0.0029710044696346625,0.015086200000951067,0.0012778303583188203,,,,,114.969
537759,316,537759,22017.258717775345,538707,1688.2187573557326,2837,316,0,50.673200376774695,72.73047637939453,0.0,114.592,0.011680616431607508,0.032627900000079535,0.0025555266741093363,0.04003487358962051,0.041947800000343705,0.0005615170890681669,0.04128728999985469,95,0.002941087165020322,0.01634360000025481,0.0013158755598140718,,,,,114.872
540586,317,540586,22131.989782333374,541537,1688.5343562705002,2828,317,0,50.8342517150062,73.71669006347656,0.0,114.872,0.011985962999666653,0.1572133000008762,0.0037292458515533794,0.04003103406439746,0.16321930000049178,0.0026215886800356456,0.04132698000066739,108,0.0029501704279871303,0.013326899999810848,0.001244849720021698,,,,,114.906
543449,318,543449,22248.186809301376,544403,1688.9859278160461,2864,318,0,50.281644690165976,73.86116027832031,0.0,114.906,0.012336095040149042,0.029654900001332862,0.002606780383873408,0.04003008536499189,0.042172600002231775,0.0005593580615516901,0.0412560039984237,94,0.002913103422970504,0.017447599999286467,0.0012473439666965914,,,,,115.888
546260,319,546260,22362.351728200912,547217,1668.8682054022736,2812,319,0,50.78526521595539,73.28953552246094,0.0,115.888,0.012558870224134929,0.036368199998833006,0.0027932807162740297,0.04004325040911601,0.04198520000136341,0.0005645867025105074,0.041259339999669464,119,0.0029889776591551444,0.014511099998344434,0.0012615207457515425,-66.56718444824219,-1.4585285186767578,0.007124197203665972,-2.7050161361694336,114.319
549091,320,549091,22477.277854204178,550051,1688.7965896645505,2832,320,0,50.7712982015196,73.8949966430664,0.0,114.319,0.012133870999620057,0.02679540000099223,0.0025210843733761887,0.040033304627328674,0.041976799999247305,0.0005588122851128534,0.04130936000219662,96,0.0029937966089191212,0.013671600001543993,0.0012372212823305822,,,,,114.926
552091,321,552091,22598.997995376587,553054,1684.8341190129051,3001,321,0,47.9456180312174,73.91702270507812,0.0,114.926,0.01213190126664631,0.031812599998374935,0.00250396771913235,0.04002790436667541,0.047120899998844834,0.0006088513004464222,0.041290483999691784,85,0.002938119499999933,0.018769999998767162,0.0012504826568878597,,,,,121.723
554896,322,554896,22712.884763479233,555862,1682.0897570445345,2806,322,0,51.02837513708047,73.76126861572266,0.0,121.723,0.012119550089086578,0.1436046000017086,0.0034778087868974896,0.040037171123011105,0.14798390000214567,0.0023494593362587196,0.04126688400050625,101,0.002833501390391486,0.016096000003017252,0.0011262988650102984,,,,,113.932
557718,323,557718,22827.452630758286,558687,1688.3715012127755,2823,323,0,50.9307036269396,73.63460540771484,0.0,114.643,0.011707949822821506,0.03308910000123433,0.0023177590887481533,0.040037880651993145,0.04198320000068634,0.0005494139683912782,0.041180286999842795,83,0.0029214352941002272,0.01601749999827007,0.001249396176938477,,,,,113.932
558801,324,558801,22872.317528486252,559773,549.7530027436156,1084,324,0,43.25291615775619,68.60958099365234,0.0,114.643,0.012269711634337675,0.22840849999920465,0.0070025513882520235,0.040040134441423195,0.23305810000238125,0.006257023256088394,0.04133512199950928,38,0.0028230828255374815,0.009091500000067754,0.00095815162881766,,,,,
560618,325,560618,22946.57890844345,561593,1128.0535448691041,1818,325,0,52.90216250597037,73.7435073852539,0.0,114.643,0.011982726802448853,0.030193499998858897,0.0023573049149046947,0.04003466268573,0.04190550000203075,0.0005453783612274617,0.041237380000384294,63,0.002832075288943183,0.02038830000310554,0.0010896260472222077,,,,,
563455,326,563455,23061.736745357513,564433,1692.5212294218873,2838,326,0,50.68090575147227,73.13380432128906,0.0,114.643,0.011560431688408226,0.03144389999943087,0.0022501365309143314,0.04003295294329922,0.04565490000095451,0.0005784004921490529,0.041262131998810216,97,0.002869846316579071,0.013338200002181111,0.001084433863914807,,,,,234.104
566285,327,566285,23176.64277601242,567266,1694.3744514769865,2831,327,0,50.77489132528693,73.71556091308594,0.0,234.104,0.012241208692570381,0.1521242999988317,0.003582412674240167,0.04003678943461335,0.15675460000056773,0.0024818150036345714,0.04141043499879743,133,0.0029919922614838603,0.018239999997604173,0.0011850214730957196,,,,,115.036
569081,328,569081,23290.13473558426,570065,1687.2558176115838,2797,328,0,51.179216472927564,73.75382995605469,0.0,115.036,0.01213089567238984,0.03168519999962882,0.0024774575365335352,0.040026202145916026,0.04237140000259387,0.000579280062222921,0.041288920003535165,104,0.002947594885578534,0.016952599999058293,0.0011492403530074607,,,,,113.631
571907,329,571907,23404.849197387695,572894,1692.835613724415,2827,329,0,50.84651174555181,72.70504760742188,0.0,113.631,0.012421581387101538,0.032460899998113746,0.0026044959346170253,0.0400315843241379,0.04694070000186912,0.000596145707170712,0.041344325000864046,112,0.0031564878272927264,0.01273840000067139,0.0010572425583938027,,,,,114.623
574735,330,574735,23519.67311310768,575725,1690.3948373082872,2829,330,0,50.812488969714096,73.808837890625,0.0,114.623,0.012362415452595239,0.03931089999969117,0.002659360378509209,0.04003623295613021,0.044357799997669645,0.0006155879045057624,0.041456880000769164,109,0.0032027845120117687,0.024217199999839067,0.0013195134350468063,,,,,114.955
577542,331,577542,23633.641087770462,578535,1681.9488016867203,2808,331,0,50.9855920216848,73.5052261352539,0.0,114.955,0.012408318703166329,0.037389400000392925,0.0027795182697491613,0.040033761346648475,0.04949070000293432,0.0006227147994060112,0.04128311400083476,101,0.003208777164228235,0.01724839999951655,0.0013462976795549076,,,,,113.779
580362,332,580362,23748.10204076767,581358,1690.2497886187816,2821,332,0,50.962563212348094,73.63887786865234,0.0,113.779,0.012734132375933136,0.13646309999967343,0.0036187400650246936,0.04003358911345684,0.14087409999774536,0.0022107358383684985,0.04138855800047168,111,0.0032516012057411327,0.0226585000018531,0.0014005571420546736,,,,,114.616
583199,333,583199,23863.269193410873,584198,1684.91006602478,2838,333,0,50.675911663501054,72.91450500488281,0.0,114.908,0.011869699259811831,0.03446500000063679,0.002633963711058191,0.0400341952061858,0.04205039999942528,0.0005692946620035342,0.041210915999836284,104,0.003049952696508759,0.014782099999138154,0.0013451292713487044,,,,,114.616
586005,334,586005,23977.183768749237,587007,1683.66535996328,2807,334,0,50.99763802911885,72.6798095703125,0.0,114.908,0.012321054561682171,0.04819189999761875,0.0027549755002728607,0.040035333392729244,0.05399389999729465,0.0006638781650493451,0.041239630000927716,83,0.003050527904436714,0.020775699998921482,0.0012940669385594456,,,,,113.965
588825,335,588825,24091.671939373016,589830,1687.5091837298949,2821,335,0,50.935946860475624,73.83836364746094,0.0,113.965,0.012102976205621695,0.040314599998964695,0.0026434559125445775,0.04002946812056346,0.04582809999919846,0.000582624419640201,0.04127157399929274,94,0.0031952878368538737,0.017242100002476946,0.001277423924927802,,,,,114.616
591659,336,591659,24206.741743326187,592667,1685.230907450989,2835,336,0,50.73284537064304,73.00862121582031,0.0,114.616,0.012438658609754039,0.15866559999994934,0.0038604970631819255,0.0400334079393119,0.16546159999779775,0.002628919522383716,0.04139077800071391,119,0.003177576323199151,0.017764699998224387,0.0012580116200267542,,,,,114.976
594503,337,594503,24322.157816648483,595514,1687.0834554236494,2845,337,0,50.555390570570324,73.77689361572266,0.0,114.976,0.012611414908592125,0.04296780000004219,0.002760253846559458,0.04002972584387181,0.04715580000265618,0.0006283634874672596,0.041332255000161244,114,0.003202389943732954,0.024089999998977873,0.0014162146824605914,,,,,115.381
