ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
102,248,36404,0,0.007636405929800759,0.002567846276501622,0.007922357879579067,0.0,0.0,,,,,
103,228,36634,0,10.795379916277094,4.898315194872626,20.018165588378906,0.0,0.0,,,,,
104,80,36716,0,7.352682668595196,8.106659506924917,15.474092483520508,0.0,0.0,,,,,
105,80,36798,0,7.437426887937891,8.522288868746546,18.469152450561523,0.0,0.0,,,,,
106,75,36875,0,3.1897302389068622,5.172051253475559,12.13308334350586,0.0,0.0,,,,,
107,245,37122,0,24.624362164216095,10.313789126319735,19.848665237426758,0.0,0.0,,,,,
108,827,37951,0,298.81075736019864,32.3596872933846,64.16024780273438,0.0,0.0,,,,,
109,69,38022,0,2.2859545626678033,2.9748084152174736,7.782786846160889,0.0,0.0,,,,,
110,71,38095,0,1.8276903429408793,2.3187093381773236,6.6465840339660645,0.0,0.0,,,,,
111,174,38271,0,24.646982762732605,13.626075187637792,24.715490341186523,0.0,0.0,,,,,
112,1059,39332,0,501.6553867013709,42.2922095286701,65.78563690185547,0.0,0.0,,,,,
113,1121,40455,0,556.1279349472481,43.27934681394926,58.989173889160156,0.0,0.0,,,,,
114,523,40980,0,218.83450021698906,38.12888829989237,57.0626335144043,0.0,0.0,,,,,
115,555,41537,0,229.5866039781389,37.74537967732973,63.06599807739258,0.0,0.0,,,,,
116,311,41850,0,40.54669357703069,13.580917639905284,25.57477378845215,0.0,0.0,,,,,
117,192,42044,0,36.0068696953585,18.767486635069265,29.82813262939453,0.0,0.0,,,,,
118,248,42294,0,0.01721598954282738,0.005787206432174689,0.02034817822277546,0.0,0.0,,,,,
119,248,42544,0,0.020513363589660927,0.006895048391895891,0.021297240629792213,0.0,0.0,,,,,
120,248,42794,0,0.01678799473834034,0.005642111467574479,0.018969928845763206,0.0,0.0,,,,,
121,248,43044,0,0.01649826804291589,0.0055445391095535375,0.02097448892891407,0.0,0.0,,,,,
122,248,43294,0,0.01573625781083069,0.005290100400499443,0.018395794555544853,0.0,0.0,,,,,
123,248,43544,0,0.02046238283070624,0.006879432962089213,0.02724556438624859,0.0,0.0,,,,,
124,248,43794,0,0.023175118156747533,0.007792645387399394,0.0235927551984787,0.0,0.0,,,,,
125,248,44044,0,0.017431836950830497,0.00586067301839883,0.017962945625185966,0.0,0.0,,,,,
126,248,44294,0,0.517166667238977,0.17401113274841448,0.7716244459152222,0.0,0.0,,,,,
127,248,44544,0,0.4036865238914794,0.13579315276377113,0.6931198239326477,0.0,0.0,,,,,
128,248,44794,0,0.19525041776472693,0.06574186511739578,0.9500430226325989,0.0,0.0,,,,,
129,248,45044,0,0.11543083781617675,0.03883878544401077,0.699032723903656,0.0,0.0,,,,,
130,236,45282,0,37.66931510917058,15.284925449002234,23.033479690551758,0.0,0.0,,,,,
131,1187,46471,0,476.63596499126174,36.47902488364887,64.98539733886719,0.0,0.0,,,,,
132,111,46584,0,12.773394382983119,11.718970625867925,20.870332717895508,0.0,0.0,,,,,
133,2720,49306,0,1222.7102280858817,40.48679389340721,63.79237365722656,0.0,0.0,,,,,
134,248,49556,0,0.015294842018430534,0.005144718220582299,0.020338738337159157,0.0,0.0,,,,,
135,770,50328,0,321.667121769008,37.25874272125831,63.35771179199219,0.0,0.0,,,,,
136,282,50612,0,0.2634240672797279,0.07788901701014314,1.6347049474716187,0.0,0.0,,,,,
137,279,50893,0,0.2181754387156344,0.06526348561053828,1.573233723640442,0.0,0.0,,,,,
138,248,51143,0,0.07615720386406162,0.025647048849614586,0.6370824575424194,0.0,0.0,,,,,
139,279,51424,0,0.11745082117186167,0.03520720499032761,1.124683141708374,0.0,0.0,,,,,
140,248,51674,0,0.14982809995877555,0.05053524502657256,0.6112544536590576,0.0,0.0,,,,,
141,305,51981,0,0.7910448318508887,0.22066867917730304,2.0179595947265625,0.0,0.0,,,,,
142,284,52267,0,0.5630937762241235,0.1669074455407304,1.4989955425262451,0.0,0.0,,,,,
143,292,52561,0,0.5011639022815911,0.1436479690795974,1.7000586986541748,0.0,0.0,,,,,
144,291,52854,0,0.46781961855931886,0.13489817748499533,2.4088387489318848,0.0,0.0,,,,,
145,1857,54713,0,788.7753800593405,38.703858778175125,57.472782135009766,0.0,0.0,,,,,
146,658,55373,0,307.9858809659265,41.42691073259608,65.04488372802734,0.0,0.0,,,,,
147,313,55688,0,2.097001536774977,0.5687580786659546,5.742927551269531,0.0,0.0,,,,,
148,60,55750,0,3.293674629199915,4.823502657139518,8.961215019226074,0.0,0.0,,,,,
149,1156,56908,0,529.3048209800397,40.90759213392262,66.73099517822266,0.0,0.0,,,,,
150,1866,58776,0,740.9955652765193,35.97930004156561,60.02489471435547,0.0,0.0,,,,,
151,248,59026,0,0.00740824359647887,0.0024897094961840683,0.005995440296828747,0.0,0.0,,,,,
152,248,59276,0,0.007543538522265838,0.0025367976580333387,0.006300781387835741,0.0,0.0,,,,,
153,248,59526,0,0.006704611363423955,0.0022549649123492044,0.006036956328898668,0.0,0.0,,,,,
154,248,59776,0,0.006979310471513941,0.0023471504223820257,0.006229362450540066,0.0,0.0,,,,,
155,248,60026,0,0.006201283521047388,0.002085149256315837,0.006590267643332481,0.0,0.0,,,,,
156,248,60276,0,0.0062797170867714015,0.0021117132248271503,0.007283464074134827,0.0,0.0,,,,,
157,248,60526,0,0.006019351261031993,0.0020237235341130965,0.006275800056755543,0.0,0.0,,,,,
158,248,60776,0,0.006252930233269794,0.0021031586500671,0.006052907090634108,0.0,0.0,,,,,
159,248,61026,0,0.006447839865134696,0.0021683573403636055,0.006235465407371521,0.0,0.0,,,,,
160,319,61347,0,12.856320949590659,3.8001969903376778,12.920822143554688,0.0,0.0,,,,,
161,50,61399,0,2.0104737604562066,3.5774241756042464,8.738118171691895,0.0,0.0,,,,,
162,681,62082,0,334.3917629499397,43.81837025251432,65.54139709472656,0.0,0.0,,,,,
163,1078,63162,0,513.5745972283669,42.26416369846111,65.15872192382812,0.0,0.0,,,,,
164,1374,64538,0,717.0642052459864,45.75608992543238,59.6348991394043,0.0,0.0,,,,,
165,335,64875,0,0.7772018347886147,0.1953652322401793,1.4203513860702515,0.0,0.0,,,,,
166,248,65125,0,0.005124607156389387,0.0017227740577988198,0.007406430784612894,0.0,0.0,,,,,
167,248,65375,0,0.005051862588871197,0.001698877274330082,0.005417735781520605,0.0,0.0,,,,,
168,248,65625,0,0.004784412301838273,0.0016084834842918245,0.006943653337657452,0.0,0.0,,,,,
169,248,65875,0,0.004301891182551286,0.0014466674534237573,0.006706979125738144,0.0,0.0,,,,,
170,248,66125,0,0.005342329559649568,0.0017965712415330458,0.007482889108359814,0.0,0.0,,,,,
171,248,66375,0,0.004786126763372613,0.0016091322807868333,0.0073320684023201466,0.0,0.0,,,,,
172,248,66625,0,0.005477603641639177,0.0018418154443004882,0.0064666057005524635,0.0,0.0,,,,,
173,248,66875,0,0.00596766796293536,0.0020057368003049744,0.007237563841044903,0.0,0.0,,,,,
174,248,67125,0,0.005058824240701977,0.0017001725057437603,0.005833889357745647,0.0,0.0,,,,,
175,248,67375,0,0.006392836562988986,0.0021485326937357558,0.005886510014533997,0.0,0.0,,,,,
176,248,67625,0,0.006696131027021907,0.0022501154099670876,0.005627223290503025,0.0,0.0,,,,,
177,248,67875,0,0.006913832333859291,0.002324208961234094,0.006965450942516327,0.0,0.0,,,,,
178,407,68284,0,15.461685833199653,4.0172280480761104,12.038769721984863,0.0,0.0,,,,,
179,284,68570,0,21.215237365114163,6.825150636035943,25.394729614257812,0.0,0.0,,,,,
180,795,69367,0,329.4039675339748,36.38584954032719,65.39482116699219,0.0,0.0,,,,,
181,248,69617,0,0.016249027054122265,0.0054633399541348954,0.020090380683541298,0.0,0.0,,,,,
182,483,70102,0,21.104994302929832,3.9793943121270554,17.02928352355957,0.0,0.0,,,,,
183,70,70174,0,4.985612135641478,6.6049395444503585,14.045011520385742,0.0,0.0,,,,,
184,1067,71243,0,513.3134141042732,42.79660496032219,63.84730529785156,0.0,0.0,,,,,
185,1548,72793,0,772.4773700854096,44.219184603114144,58.44343566894531,0.0,0.0,,,,,
186,682,73477,0,336.15085161186266,43.86533852488085,65.53298950195312,0.0,0.0,,,,,
187,1112,74591,0,512.4405675328135,40.660746751667844,57.79439163208008,0.0,0.0,,,,,
188,1514,76107,0,784.2070649031975,45.48474965934965,60.76327896118164,0.0,0.0,,,,,
189,716,76825,0,341.8892952649669,42.31456441121314,65.27228546142578,0.0,0.0,,,,,
190,377,77204,0,7.338381360973266,1.8959425644974572,12.298029899597168,0.0,0.0,,,,,
191,2302,79508,0,1229.2085192007494,46.297728664844236,59.730464935302734,0.0,0.0,,,,,
192,247,79757,0,48.74306899921209,18.629792499615668,33.5644645690918,0.0,0.0,,,,,
193,244,80003,0,12.682032694020162,5.70848626407392,11.866512298583984,0.0,0.0,,,,,
194,1939,81944,0,915.7184645082411,41.70519507787002,65.89862823486328,0.0,0.0,,,,,
195,1447,83393,0,703.6569670275726,43.67139667620334,59.25135803222656,0.0,0.0,,,,,
196,698,84093,0,341.5638364660039,43.36742159634439,66.40467834472656,0.0,0.0,,,,,
197,2607,86702,0,1310.8115079641327,44.153770156217206,65.3350830078125,0.0,0.0,,,,,
198,2949,89653,0,1576.371891595134,47.23275164393793,66.57766723632812,0.0,0.0,129.073,,,,
199,114,89769,0,9.56573008592818,7.283084389661733,11.084043502807617,0.0,129.073,,,,,
200,248,90019,0,0.0024426627954614167,0.0008209339807469787,0.005649413913488388,0.0,129.073,,,,,
201,2074,92095,0,878.3084795763583,37.20964464257182,66.65923309326172,0.0,129.073,,,,,
202,7681,99778,0,4059.0121477225957,46.446005025301446,66.66178894042969,123.824,129.073,283.298,123.824,,,
203,730,100510,0,354.89931250980806,42.512158391615436,66.10985565185547,123.824,123.824,,,,,
