ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1
166,1238,141492,0,732.8289182234549,50.75728751798194,72.47022247314453,0.0,477.262,
167,675,142169,0,355.65808612286025,44.889682725166416,68.76226043701172,0.0,477.262,
168,2235,144406,0,1320.4571253096703,50.7919963884806,72.7633056640625,0.0,477.262,
169,725,145133,0,365.06666630363395,43.255827452590815,68.72525787353516,0.0,477.262,
170,2208,147343,0,1314.7432708641172,50.95555602221134,72.54371643066406,0.0,477.262,
171,677,148022,0,354.1319156273277,44.75971149814613,68.64220428466797,0.0,477.262,
172,2231,150255,0,1315.8774331186974,50.8402863052477,72.52888488769531,0.0,477.262,
173,676,150933,0,353.8769582856328,44.66967128610053,68.89453887939453,0.0,477.262,
174,2212,153147,0,1317.7843545663413,51.26913041931631,72.499267578125,0.0,477.262,
175,686,153835,0,356.38407135072725,44.336483923018484,69.12384796142578,0.0,477.262,
176,2244,156081,0,1310.5844584705026,50.607733219043446,72.55503845214844,0.0,477.262,
177,671,156754,0,353.1191595384321,44.8493484991867,69.09239959716797,0.0,477.262,
178,2222,158978,0,1319.6194091252369,51.17267545245675,72.02627563476562,0.0,477.262,
179,712,159692,0,357.92523697972206,42.95613400304112,68.69375610351562,0.0,477.262,
180,2195,161889,0,1319.1005175380812,51.61834882367339,72.70881652832031,0.0,477.262,
181,668,162559,0,355.40994761371763,45.24119458443741,68.62102508544922,0.0,477.262,
182,2216,164777,0,1322.0578809112535,51.245338333827895,72.47845458984375,0.0,477.262,
183,667,165446,0,353.99327464592733,45.25340111966027,69.10478210449219,0.0,477.262,
184,2223,167671,0,1322.5068159599157,51.10041232060596,72.51811981201172,0.0,477.262,
185,677,168350,0,355.78619438467763,44.851846156326296,69.21916198730469,0.0,477.262,
186,2209,170561,0,1322.4596378859546,51.348597718849646,72.48834991455078,0.0,477.262,
187,2874,173437,0,1680.342639901362,50.091851092644646,72.44905853271484,0.0,477.262,1673.2
188,716,174155,0,364.46129574945223,43.56417468903237,69.0469970703125,0.0,1673.2,
189,2198,176355,0,1311.9548657660453,51.23743443393608,72.3300552368164,0.0,1673.2,
190,681,177038,0,355.8814528794501,44.59204071730535,69.16062927246094,0.0,1673.2,
191,2208,179248,0,1324.154380769284,51.357105110263795,72.62744140625,0.0,1673.2,
192,681,179931,0,356.51249178457635,44.624327313386914,69.24959564208984,0.0,1673.2,
193,2206,182139,0,1322.356484069572,51.4058095351738,72.61949157714844,0.0,1673.2,
194,716,182857,0,363.4217886542978,43.51049009852452,69.2865219116211,0.0,1673.2,
195,2185,185044,0,1319.4602045147342,51.54789022381483,72.58583068847656,0.0,1673.2,
196,2872,187918,0,1677.1110594169234,50.147806865419525,72.4714126586914,0.0,1673.2,592.007
197,2844,190764,0,1679.5812269398448,50.5615728633696,72.49604034423828,0.0,592.007,115.383
198,2840,193606,0,1681.4510291233473,50.602074988842446,72.63278198242188,0.0,115.383,115.537
199,704,194312,0,357.3554380711204,43.37387487586503,69.3602294921875,0.0,115.537,
200,2219,196533,0,1326.5286283333517,51.08062694115854,72.57720947265625,0.0,115.537,
201,2872,199407,0,1681.3136004721273,50.13454779096558,72.57757568359375,0.0,236.188,115.537
202,2828,202237,0,1685.7153571205345,50.87739777702799,72.49958038330078,0.0,236.188,114.566
203,2839,205078,0,1687.9346068820976,50.69534599050761,72.56481170654297,0.0,114.566,115.248
204,2827,207907,0,1677.184872129731,50.8637390756507,72.60896301269531,0.0,115.248,114.713
205,2831,210740,0,1689.2171277616133,50.800311704655584,72.55046081542969,0.0,114.713,114.735
206,2827,213569,0,1686.7868535757073,50.892729817745625,72.42266082763672,0.0,114.735,114.687
207,2823,216394,0,1689.0768445925034,50.97815711611665,72.48335266113281,0.0,114.687,114.376
208,2905,219301,0,1685.7012296920634,49.53503998262726,72.64686584472656,0.0,114.376,117.91
209,2844,222147,0,1680.7408389936195,50.58744722067161,72.38542175292969,0.0,115.251,117.91
210,2820,224969,0,1684.3430889251222,51.00550114095862,72.65309143066406,0.0,115.251,114.417
211,2827,227798,0,1693.0216536044895,50.87273730222147,72.4296875,0.0,114.417,114.745
212,2850,230650,0,1683.0206596845478,50.450491804648024,72.45769500732422,0.0,114.745,115.548
213,2822,233474,0,1687.2006777482993,50.98183663675216,72.62604522705078,0.0,115.548,114.443
214,2821,236297,0,1688.644652456614,51.01550717584974,72.59019470214844,0.0,114.443,114.195
215,2842,239141,0,1679.6059961975818,50.62007357553655,72.60375213623047,0.0,114.195,115.343
216,2815,241958,0,1685.2856794158781,51.124848459330785,72.6812515258789,0.0,115.343,114.226
217,2817,244777,0,1680.854202242661,51.03698091382628,72.46372985839844,0.0,114.432,114.226
218,2814,247593,0,1683.7099053261736,51.1400564250023,72.62882995605469,0.0,114.432,114.119
219,2825,250420,0,1683.2913714143003,50.94407952949011,72.4660415649414,0.0,114.119,114.321
220,2816,253238,0,1684.923878688893,51.04789450654136,72.57105255126953,0.0,114.321,114.075
221,2825,256065,0,1682.0174178946422,50.88303652719636,72.42388916015625,0.0,114.075,114.912
222,2871,258938,0,1671.874714390045,50.15898067766858,72.6155014038086,0.0,114.912,116.464
223,2815,261755,0,1685.1874827668316,51.102563204094835,72.65074157714844,0.0,116.464,113.973
224,2815,264572,0,1683.1870776069468,51.09233468670632,72.70712280273438,0.0,113.973,114.101
225,657,265231,0,347.3536999423826,45.18625851541643,69.10806274414062,0.0,114.101,
226,2184,267417,0,1328.4776726751252,51.9495024052472,72.70183563232422,0.0,114.101,
227,2832,270251,0,1663.4567889989562,50.52322174365732,72.59298706054688,0.0,231.699,114.101
228,2833,273086,0,1688.166740737731,50.84161692991168,72.65380096435547,0.0,231.699,114.632
229,2819,275907,0,1686.9828895310084,51.02318698397063,72.59585571289062,0.0,114.632,114.433
230,2785,278694,0,1669.335932838848,51.26570674924697,72.6490249633789,0.0,114.433,113.181
231,2818,281514,0,1686.8142257773197,51.04682812104273,72.54122924804688,0.0,113.181,114.192
232,2831,284347,0,1688.4034087084842,50.82195833315772,72.61314392089844,0.0,114.192,114.673
233,2840,287189,0,1686.3422219400304,50.6541452936949,72.52526092529297,0.0,114.673,115.08
234,2797,289988,0,1685.7869451654983,51.369069693214335,72.53736114501953,0.0,115.08,113.922
235,2807,292797,0,1684.7193395739143,51.21620820400983,72.57678985595703,0.0,113.809,113.922
236,2811,295610,0,1687.8949535766142,51.18837191273323,72.49240112304688,0.0,113.809,113.941
237,2828,298440,0,1683.0587772646181,50.938843487033495,72.5632553100586,0.0,113.941,114.477
238,2785,301227,0,1675.4766924257106,51.291469606445496,72.54615783691406,0.0,114.477,113.219
239,2840,304069,0,1673.7694362475404,50.33801493656866,72.5061264038086,0.0,113.219,116.044
240,672,304743,0,356.8531174889673,45.029366177019085,69.55327606201172,0.0,116.044,
241,2182,306927,0,1331.6950083544502,52.007793856595725,72.66133880615234,0.0,116.044,
242,682,307611,0,358.47535949877533,44.68427079235841,69.63673400878906,0.0,116.044,
243,2177,309790,0,1326.9582706092424,52.03033388896715,72.63687133789062,0.0,116.044,
244,2805,312597,0,1685.654894265055,51.28854740189734,72.58763885498047,0.0,116.044,348.225
245,2816,315415,0,1688.9705008131257,51.085431581458,72.35052490234375,0.0,348.225,114.034
246,2805,318222,0,1687.554112166959,51.22189722685131,72.55625915527344,0.0,114.034,113.982
247,2818,321042,0,1689.7061260347182,51.03083002373306,72.58946228027344,0.0,114.331,113.982
248,2817,323861,0,1681.5677383383677,51.085585872108766,72.5530776977539,0.0,114.331,114.036
249,2810,326673,0,1692.8340141420388,51.177614877676355,72.37014770507812,0.0,114.036,114.156
250,2768,329443,0,1674.8000136570577,51.458432334992104,72.46102142333984,0.0,114.156,112.499
251,2804,332249,0,1692.8557900042201,51.316666989632274,72.63874816894531,0.0,112.499,113.69
252,2809,335060,0,1690.8276867236025,51.2296737894596,72.53878784179688,0.0,113.69,113.798
253,2807,337869,0,1689.7574182506646,51.21538282304315,72.74368286132812,0.0,113.798,113.988
254,2807,340678,0,1692.4980521337957,51.255132018570855,72.68305206298828,0.0,113.988,113.696
255,2800,343480,0,1692.3135177517192,51.32970138644814,72.77713012695312,0.0,113.87,113.696
256,2822,346304,0,1688.3510185469027,50.98882403652457,72.58097839355469,0.0,113.87,114.339
257,2807,349113,0,1690.6289998280322,51.2164254516969,72.61568450927734,0.0,114.339,113.67
258,2811,351926,0,1692.323783061832,51.16191800007074,72.4910888671875,0.0,113.67,114.074
259,2801,354729,0,1690.654620472843,51.313395226677585,72.502197265625,0.0,114.074,113.942
260,2810,357541,0,1690.4362969634299,51.18669036430198,72.62506103515625,0.0,113.942,114.028
261,2804,360347,0,1687.0045744099032,51.30552498472771,72.55718994140625,0.0,114.028,113.671
262,2804,363153,0,1691.1929032831786,51.300312862879174,72.62508392333984,0.0,113.671,113.846
263,2802,365957,0,1691.1244096826802,51.299419424944645,72.6839370727539,0.0,113.699,113.846
264,2817,368776,0,1690.7792838911164,51.07767268532402,72.43899536132812,0.0,113.699,114.186
265,2801,371579,0,1688.3610383014534,51.33674308971217,72.509765625,0.0,114.186,113.652
266,2810,374391,0,1689.8559601684633,51.18989059107206,72.68758392333984,0.0,113.652,113.975
267,2818,377211,0,1686.5250286143328,51.023577027478545,72.3457260131836,0.0,113.975,114.329
268,2802,380015,0,1691.397072908958,51.35981918489486,72.57298278808594,0.0,114.329,113.695
269,2806,382823,0,1691.2981082244055,51.25771850849026,72.61852264404297,0.0,113.695,113.811
270,2810,385635,0,1693.1999084156585,51.21786905728079,72.40680694580078,0.0,113.811,113.683
271,2808,388445,0,1689.5578037508333,51.215547770181416,72.40023803710938,0.0,114.229,113.683
272,2809,391256,0,1685.9456367856412,51.195889796462325,72.51538848876953,0.0,114.229,113.878
273,721,391979,0,367.1673337773109,43.5134232055193,69.53730773925781,0.0,113.878,
274,2169,394150,0,1315.5372089325754,51.80799587004082,72.76531982421875,0.0,113.878,
275,2822,396974,0,1683.696668745089,51.0379370380336,72.35256958007812,0.0,113.878,233.024
276,2821,399797,0,1683.4339093929398,51.00464647174213,72.40816497802734,0.0,233.024,114.397
277,2780,402579,0,1671.4729661940264,51.29864851401771,72.3747787475586,0.0,114.397,112.852
278,2774,405355,0,1675.2157439259065,51.39116519152471,72.74742126464844,0.0,112.852,112.721
279,2804,408161,0,1689.6473255070387,51.31437015840844,72.38739776611328,0.0,112.721,113.677
280,674,408837,0,357.93914907946856,45.050972901532724,69.64054870605469,0.0,113.677,
281,2182,411021,0,1325.9338712665303,51.95504221808008,72.45986938476562,0.0,113.677,
282,2811,413834,0,1687.367296088681,51.21022406206463,72.5342025756836,0.0,113.677,231.238
283,2800,416636,0,1689.3101135963202,51.36596527907095,72.7616195678711,0.0,113.666,231.238
284,716,417354,0,366.90592446260405,43.64511786270996,69.65213775634766,0.0,113.666,
285,2159,419515,0,1321.9598276141414,52.10216752074051,72.79676818847656,0.0,113.666,
286,718,420235,0,365.0846695050977,43.43936348562294,69.59674072265625,0.0,113.666,
287,2167,422404,0,1323.6773283377297,52.00530750669855,72.55377197265625,0.0,113.666,
288,2804,425210,0,1688.6066804878556,51.29205097818971,72.58340454101562,0.0,113.666,349.896
289,2801,428013,0,1689.395047592954,51.36421276388506,72.80284118652344,0.0,349.896,113.719
290,2797,430812,0,1690.0117999792415,51.42118689371481,72.51069641113281,0.0,113.719,113.396
291,2808,433622,0,1687.137846827776,51.23142277829112,72.70108032226562,0.0,113.396,113.753
292,2804,436428,0,1687.9896277244286,51.26622633386813,72.62361145019531,0.0,113.753,113.929
293,2801,439231,0,1686.330000773497,51.381029638678704,72.72997283935547,0.0,113.929,113.59
294,2814,442047,0,1685.347841138646,51.1105687558746,72.61006164550781,0.0,113.59,114.162
295,2821,444870,0,1687.2116439744836,51.00138312320814,72.546630859375,0.0,114.372,114.162
296,2825,447697,0,1688.1795005406884,50.942855260037135,72.51850128173828,0.0,114.372,114.529
297,2820,450519,0,1687.043678336905,50.99840148246456,72.45417022705078,0.0,114.529,114.431
298,1732,452253,0,920.6744800695477,46.04701364244372,70.87814331054688,0.0,114.431,
299,1207,453462,0,752.2419957483078,52.87167224911016,72.63713073730469,0.0,114.431,
300,2836,456300,0,1684.510442665165,50.74955948977803,72.77813720703125,0.0,114.431,235.915
301,2803,459105,0,1685.630513167223,51.3032116392781,72.47814178466797,0.0,235.915,113.743
302,2791,461898,0,1688.5167118854638,51.52128064098653,72.68730163574219,0.0,113.743,113.257
303,2801,464701,0,1689.020731415244,51.37355701791679,72.73771667480469,0.0,113.257,113.59
304,2764,467467,0,1671.2520835688401,51.540008150762866,72.35895538330078,0.0,113.59,112.159
305,2806,470275,0,1690.3225234766903,51.26711321834585,72.6066665649414,0.0,113.918,112.159
306,2808,473085,0,1692.2885736745952,51.26055915891582,72.86674499511719,0.0,113.918,113.713
307,2804,475891,0,1689.123890315881,51.27838441244695,72.69537353515625,0.0,113.713,113.815
308,2802,478695,0,1685.3662557973198,51.345890956789304,72.6831283569336,0.0,113.815,113.648
309,1733,480430,0,935.0545243381878,46.590496472738984,70.88723754882812,0.0,113.648,
310,1197,481629,0,741.4842195905633,52.51376899414125,72.45394134521484,0.0,113.648,
311,2812,484443,0,1690.946955373627,51.169004123251376,72.6717529296875,0.0,113.648,234.237
312,2802,487247,0,1689.4367955331281,51.342574370152015,72.6694107055664,0.0,234.237,113.706
313,2815,490064,0,1691.5578446131017,51.140108147968924,72.53571319580078,0.0,113.706,114.039
314,2774,492840,0,1675.0489252069524,51.41203889035517,72.6258316040039,0.0,114.039,112.787
